geocodigoFundar,geonombreFundar,anio,variable,gran_sector_id,gran_sector_desc,letra,letra_desc,intensidad_id_ocde,rama_rd,rama_rd_desc,ind_tim,ind_tim_desc_es,valor
ARG,Argentina,1998,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D30,Otros equipos de transporte,17.6
ARG,Argentina,1998,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D31T33,Otras industrias,155.10001
ARG,Argentina,1998,Puestos de trabajo,1,Bienes,D,Suministro de electricidad y gas,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D35,Electricidad y gas,55.799999
ARG,Argentina,1998,Puestos de trabajo,1,Bienes,E,Agua y saneamiento,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D36T39,Agua y saneamiento,69.800003
ARG,Argentina,1998,Puestos de trabajo,1,Bienes,F,Construcción,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D41T43,Construcción,725.79999
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,G,Comercio,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D45T47,Comercio,2281.0
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D49,Transporte terrestre,389.5
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D50,Transporte acuático,44.799999
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D51,Transporte aéreo,6.3000002
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D52,Almacenamiento,50.599998
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D53,Correo y mensajería,29.200001
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,I,Alojamiento y gastronomía,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D55T56,Alojamiento y gastronomía,363.5
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D58T60,"Edición, audiovisual y radiodifusión",93.199997
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D61,Telecomunicaciones,68.800003
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D62T63,Servicios informáticos,13.7
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,K,Finanzas y seguros,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D64T66,Finanzas,169.89999
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,L,Servicios inmobiliarios,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D68,Servicios inmobiliarios,55.799999
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,M,"Servicios profesionales, científicos y técnicos",Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D69T75,"Act. profesionales, científicas y técnicas",467.20001
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,N,Actividades administrativas y servicios de apoyo,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D77T82,Act. administrativas y de apoyo,517.29999
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,O,Administración pública y defensa,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D84,Administración pública y defensa,879.20001
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,P,Enseñanza,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D85,Educación,1280.0
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,Q,Salud y servicios sociales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D86T88,Salud y trabajo social,644.5
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,R,"Servicios artísticos, culturales y de esparcimiento",Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D90T93,"Arte, entretenimiento y recreación",56.099998
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,S,Asociaciones y servicios personales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D94T96,Otros servicios,433.29999
ARG,Argentina,1998,Puestos de trabajo,2,Servicios,T,Servicio doméstico,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D97T98,Servicio doméstico,1271.2
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D01T02,"Agricultura, caza y silvicultura",1955.1
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D03,Pesca y acuicultura,28.700001
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D05T06,"Petróleo, gas y carbón",24.4
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D07T08,Minería,11.2
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D09,Servicios de apoyo al petróleo y la minería,11.3
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D10T12,"Alimentos, bebidas y tabaco",357.39999
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D13T15,"Textil, indumentaria, cuero y calzado",342.79999
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D16,Madera,64.900002
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D17T18,Papel e impresiones,128.5
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D19,Refinación de petróleo,15.0
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D20,Químicos,92.900002
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D21,Farmacéutica,37.599998
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D22,Caucho y plástico,56.299999
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D23,Minerales no metálicos,52.299999
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D24,Metales básicos,22.5
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D25,Elaborados de metal,171.0
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D26,"Productos electrónicos, informáticos y ópticos",32.900002
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D27,Equipos eléctricos,22.1
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D28,Maquinarias y equipos,103.3
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D29,Automotriz,67.599998
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D30,Otros equipos de transporte,17.5
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D31T33,Otras industrias,154.39999
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,D,Suministro de electricidad y gas,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D35,Electricidad y gas,55.5
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,E,Agua y saneamiento,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D36T39,Agua y saneamiento,69.5
ARG,Argentina,1999,Puestos de trabajo,1,Bienes,F,Construcción,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D41T43,Construcción,722.59998
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,G,Comercio,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D45T47,Comercio,2301.2
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D49,Transporte terrestre,386.70001
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D50,Transporte acuático,44.400002
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D51,Transporte aéreo,6.1999998
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D52,Almacenamiento,50.200001
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D53,Correo y mensajería,29.0
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,I,Alojamiento y gastronomía,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D55T56,Alojamiento y gastronomía,360.79999
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D58T60,"Edición, audiovisual y radiodifusión",93.099998
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D61,Telecomunicaciones,68.699997
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D62T63,Servicios informáticos,13.7
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,K,Finanzas y seguros,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D64T66,Finanzas,169.7
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,L,Servicios inmobiliarios,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D68,Servicios inmobiliarios,56.799999
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,M,"Servicios profesionales, científicos y técnicos",Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D69T75,"Act. profesionales, científicas y técnicas",464.10001
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,N,Actividades administrativas y servicios de apoyo,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D77T82,Act. administrativas y de apoyo,522.59998
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,O,Administración pública y defensa,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D84,Administración pública y defensa,872.79999
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,P,Enseñanza,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D85,Educación,1296.0
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,Q,Salud y servicios sociales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D86T88,Salud y trabajo social,639.79999
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,R,"Servicios artísticos, culturales y de esparcimiento",Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D90T93,"Arte, entretenimiento y recreación",58.299999
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,S,Asociaciones y servicios personales,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D94T96,Otros servicios,450.29999
ARG,Argentina,1999,Puestos de trabajo,2,Servicios,T,Servicio doméstico,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D97T98,Servicio doméstico,1250.2
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D01T02,"Agricultura, caza y silvicultura",1962.3
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,A,Agro y pesca,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D03,Pesca y acuicultura,28.799999
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D05T06,"Petróleo, gas y carbón",24.5
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D07T08,Minería,11.5
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,B,Petróleo y minería,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D09,Servicios de apoyo al petróleo y la minería,11.3
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D10T12,"Alimentos, bebidas y tabaco",358.29999
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D13T15,"Textil, indumentaria, cuero y calzado",343.60001
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D16,Madera,65.099998
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D17T18,Papel e impresiones,128.8
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D19,Refinación de petróleo,15.0
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D20,Químicos,92.900002
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D21,Farmacéutica,37.599998
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D22,Caucho y plástico,56.299999
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D23,Minerales no metálicos,53.299999
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D24,Metales básicos,21.299999
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D25,Elaborados de metal,168.0
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D26,"Productos electrónicos, informáticos y ópticos",33.0
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D27,Equipos eléctricos,22.1
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D28,Maquinarias y equipos,103.6
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D29,Automotriz,67.800003
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D30,Otros equipos de transporte,17.5
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,C,Industria,Media y alta intensidad de I+D,3,Bienes de media y alta intensidad de I+D,D31T33,Otras industrias,159.39999
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,D,Suministro de electricidad y gas,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D35,Electricidad y gas,55.700001
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,E,Agua y saneamiento,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D36T39,Agua y saneamiento,69.800003
ARG,Argentina,2000,Puestos de trabajo,1,Bienes,F,Construcción,Baja intensidad de I+D,1,Bienes de baja intensidad de I+D,D41T43,Construcción,725.20001
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,G,Comercio,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D45T47,Comercio,2316.7
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D49,Transporte terrestre,387.70001
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D50,Transporte acuático,44.599998
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D51,Transporte aéreo,6.1999998
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D52,Almacenamiento,50.299999
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,H,Transporte y almacenamiento,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D53,Correo y mensajería,29.1
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,I,Alojamiento y gastronomía,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D55T56,Alojamiento y gastronomía,361.79999
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D58T60,"Edición, audiovisual y radiodifusión",93.400002
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D61,Telecomunicaciones,68.900002
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,J,Información y comunicaciones,Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D62T63,Servicios informáticos,13.7
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,K,Finanzas y seguros,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D64T66,Finanzas,170.2
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,L,Servicios inmobiliarios,Baja intensidad de I+D,2,Servicios de baja intensidad de I+D,D68,Servicios inmobiliarios,57.099998
ARG,Argentina,2000,Puestos de trabajo,2,Servicios,M,"Servicios profesionales, científicos y técnicos",Media y alta intensidad de I+D,4,Servicios de media y alta intensidad de I+D,D69T75,"Act. profesionales, científicas y técnicas",465.79999
