anio,iso3,iso3_desc_fundar,es_agregacion,letra,gran_sector,id_tipo_sector,tipo_sector,particip_va_pib,geocodigoFundar,geonombreFundar
1970,LKA,Sri Lanka,0,JKLMNOP,Otros servicios,2,Servicios,0.222807790158496,LKA,Sri Lanka
1970,LKA,Sri Lanka,0,I,Transporte y comunicaciones,2,Servicios,0.105512995190073,LKA,Sri Lanka
1970,LKA,Sri Lanka,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.109621757938305,LKA,Sri Lanka
1970,TCD,Chad,0,AB,Agro y pesca,1,Bienes,0.323319099094577,TCD,Chad
1970,TCD,Chad,0,F,Construcción,1,Bienes,0.047455197050986,TCD,Chad
1970,TCD,Chad,0,D,Industria manufacturera,1,Bienes,0.0995967964698415,TCD,Chad
1970,TCD,Chad,0,CE,Energía y minería,1,Bienes,7.7317517187678e-05,TCD,Chad
1970,TCD,Chad,0,JKLMNOP,Otros servicios,2,Servicios,0.125049601641397,TCD,Chad
1970,TCD,Chad,0,I,Transporte y comunicaciones,2,Servicios,0.0815119152684693,TCD,Chad
1970,TCD,Chad,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.322990072957541,TCD,Chad
1970,CHL,Chile,0,AB,Agro y pesca,1,Bienes,0.0588955580690517,CHL,Chile
1970,CHL,Chile,0,F,Construcción,1,Bienes,0.0773382248716725,CHL,Chile
1970,CHL,Chile,0,D,Industria manufacturera,1,Bienes,0.188704793229387,CHL,Chile
1970,CHL,Chile,0,CE,Energía y minería,1,Bienes,0.139014124974698,CHL,Chile
1970,CHL,Chile,0,JKLMNOP,Otros servicios,2,Servicios,0.321712410901332,CHL,Chile
1970,CHL,Chile,0,I,Transporte y comunicaciones,2,Servicios,0.0658174744868159,CHL,Chile
1970,CHL,Chile,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.148517413467043,CHL,Chile
1970,CHN,China,0,AB,Agro y pesca,1,Bienes,,CHN,China
1970,CHN,China,0,F,Construcción,1,Bienes,,CHN,China
1970,CHN,China,0,D,Industria manufacturera,1,Bienes,,CHN,China
1970,CHN,China,0,CE,Energía y minería,1,Bienes,,CHN,China
1970,CHN,China,0,JKLMNOP,Otros servicios,2,Servicios,,CHN,China
1970,CHN,China,0,I,Transporte y comunicaciones,2,Servicios,,CHN,China
1970,CHN,China,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,CHN,China
1970,COL,Colombia,0,AB,Agro y pesca,1,Bienes,0.175112966113122,COL,Colombia
1970,COL,Colombia,0,F,Construcción,1,Bienes,0.0328898265783735,COL,Colombia
1970,COL,Colombia,0,D,Industria manufacturera,1,Bienes,0.197466959308401,COL,Colombia
1970,COL,Colombia,0,CE,Energía y minería,1,Bienes,0.023581012802229,COL,Colombia
1970,COL,Colombia,0,JKLMNOP,Otros servicios,2,Servicios,0.371018189238859,COL,Colombia
1970,COL,Colombia,0,I,Transporte y comunicaciones,2,Servicios,0.0721332934344315,COL,Colombia
1970,COL,Colombia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.127797752524585,COL,Colombia
1970,COM,Comoras,0,AB,Agro y pesca,1,Bienes,0.24632890257573,COM,Comoras
1970,COM,Comoras,0,F,Construcción,1,Bienes,0.0763678931629632,COM,Comoras
1970,COM,Comoras,0,D,Industria manufacturera,1,Bienes,0.0688312704123613,COM,Comoras
1970,COM,Comoras,0,CE,Energía y minería,1,Bienes,0.0202550509242106,COM,Comoras
1970,COM,Comoras,0,JKLMNOP,Otros servicios,2,Servicios,0.322775950631185,COM,Comoras
1970,COM,Comoras,0,I,Transporte y comunicaciones,2,Servicios,0.048064416991956,COM,Comoras
1970,COM,Comoras,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.217376515301593,COM,Comoras
1970,COG,Congo,0,AB,Agro y pesca,1,Bienes,0.19908023367068,COG,Congo
1970,COG,Congo,0,F,Construcción,1,Bienes,0.033870380156274,COG,Congo
1970,COG,Congo,0,D,Industria manufacturera,1,Bienes,0.162947909769334,COG,Congo
1970,COG,Congo,0,CE,Energía y minería,1,Bienes,0.0116527159804126,COG,Congo
1970,COG,Congo,0,JKLMNOP,Otros servicios,2,Servicios,0.320950707373705,COG,Congo
1970,COG,Congo,0,I,Transporte y comunicaciones,2,Servicios,0.150484876377277,COG,Congo
1970,COG,Congo,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.121013176672318,COG,Congo
1970,COD,República Democrática del Congo,0,AB,Agro y pesca,1,Bienes,0.176010430247718,COD,Rep. Dem. Congo
1970,COD,República Democrática del Congo,0,F,Construcción,1,Bienes,0.0495436766623207,COD,Rep. Dem. Congo
1970,COD,República Democrática del Congo,0,D,Industria manufacturera,1,Bienes,0.0860495436766623,COD,Rep. Dem. Congo
1970,COD,República Democrática del Congo,0,CE,Energía y minería,1,Bienes,0.242503259452412,COD,Rep. Dem. Congo
1970,COD,República Democrática del Congo,0,JKLMNOP,Otros servicios,2,Servicios,0.245110821382008,COD,Rep. Dem. Congo
1970,COD,República Democrática del Congo,0,I,Transporte y comunicaciones,2,Servicios,0.0834419817470665,COD,Rep. Dem. Congo
1970,COD,República Democrática del Congo,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.117340286831812,COD,Rep. Dem. Congo
1970,COK,Islas Cook,0,AB,Agro y pesca,1,Bienes,,COK,Islas Cook
1970,COK,Islas Cook,0,F,Construcción,1,Bienes,,COK,Islas Cook
1970,COK,Islas Cook,0,D,Industria manufacturera,1,Bienes,,COK,Islas Cook
1970,COK,Islas Cook,0,CE,Energía y minería,1,Bienes,,COK,Islas Cook
1970,COK,Islas Cook,0,JKLMNOP,Otros servicios,2,Servicios,,COK,Islas Cook
1970,COK,Islas Cook,0,I,Transporte y comunicaciones,2,Servicios,,COK,Islas Cook
1970,COK,Islas Cook,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,COK,Islas Cook
1970,CRI,Costa Rica,0,AB,Agro y pesca,1,Bienes,0.16904786794424,CRI,Costa Rica
1970,CRI,Costa Rica,0,F,Construcción,1,Bienes,0.0580660907615081,CRI,Costa Rica
1970,CRI,Costa Rica,0,D,Industria manufacturera,1,Bienes,0.20635187010774,CRI,Costa Rica
1970,CRI,Costa Rica,0,CE,Energía y minería,1,Bienes,0.0171946068185948,CRI,Costa Rica
1970,CRI,Costa Rica,0,JKLMNOP,Otros servicios,2,Servicios,0.281048389544404,CRI,Costa Rica
1970,CRI,Costa Rica,0,I,Transporte y comunicaciones,2,Servicios,0.0646388022697014,CRI,Costa Rica
1970,CRI,Costa Rica,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.203652372553811,CRI,Costa Rica
1970,HRV,Croacia,0,AB,Agro y pesca,1,Bienes,,HRV,Croacia
1970,HRV,Croacia,0,F,Construcción,1,Bienes,,HRV,Croacia
1970,HRV,Croacia,0,D,Industria manufacturera,1,Bienes,,HRV,Croacia
1970,HRV,Croacia,0,CE,Energía y minería,1,Bienes,,HRV,Croacia
1970,HRV,Croacia,0,JKLMNOP,Otros servicios,2,Servicios,,HRV,Croacia
1970,HRV,Croacia,0,I,Transporte y comunicaciones,2,Servicios,,HRV,Croacia
1970,HRV,Croacia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,HRV,Croacia
1970,CUB,Cuba,0,AB,Agro y pesca,1,Bienes,0.102017608438538,CUB,Cuba
1970,CUB,Cuba,0,F,Construcción,1,Bienes,0.0679237068960117,CUB,Cuba
1970,CUB,Cuba,0,D,Industria manufacturera,1,Bienes,0.114326656798911,CUB,Cuba
1970,CUB,Cuba,0,CE,Energía y minería,1,Bienes,0.0215445505629711,CUB,Cuba
1970,CUB,Cuba,0,JKLMNOP,Otros servicios,2,Servicios,0.312901886277632,CUB,Cuba
1970,CUB,Cuba,0,I,Transporte y comunicaciones,2,Servicios,0.0993802061441391,CUB,Cuba
1970,CUB,Cuba,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.281905384881798,CUB,Cuba
1970,CYP,Chipre,0,AB,Agro y pesca,1,Bienes,0.158461211477399,CYP,Chipre
1970,CYP,Chipre,0,F,Construcción,1,Bienes,0.0783298973080325,CYP,Chipre
1970,CYP,Chipre,0,D,Industria manufacturera,1,Bienes,0.103191075357675,CYP,Chipre
1970,CYP,Chipre,0,CE,Energía y minería,1,Bienes,0.0683909968973982,CYP,Chipre
1970,CYP,Chipre,0,JKLMNOP,Otros servicios,2,Servicios,0.336202651390947,CYP,Chipre
1970,CYP,Chipre,0,I,Transporte y comunicaciones,2,Servicios,0.130184522576694,CYP,Chipre
1970,CYP,Chipre,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.125239644991855,CYP,Chipre
1970,CSK,Checoslovaquia,0,AB,Agro y pesca,1,Bienes,0.0898737073500217,CSK,Checoslovaquia
1970,CSK,Checoslovaquia,0,F,Construcción,1,Bienes,0.0855854778188544,CSK,Checoslovaquia
1970,CSK,Checoslovaquia,0,D,Industria manufacturera,1,Bienes,0.33033158685584,CSK,Checoslovaquia
1970,CSK,Checoslovaquia,0,CE,Energía y minería,1,Bienes,0.0,CSK,Checoslovaquia
1970,CSK,Checoslovaquia,0,JKLMNOP,Otros servicios,2,Servicios,0.34407393815599,CSK,Checoslovaquia
1970,CSK,Checoslovaquia,0,I,Transporte y comunicaciones,2,Servicios,0.0701255783483795,CSK,Checoslovaquia
1970,CSK,Checoslovaquia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0800097114709147,CSK,Checoslovaquia
1970,CZE,Chequia,0,AB,Agro y pesca,1,Bienes,,CZE,Chequia
1970,CZE,Chequia,0,F,Construcción,1,Bienes,,CZE,Chequia
1970,CZE,Chequia,0,D,Industria manufacturera,1,Bienes,,CZE,Chequia
1970,CZE,Chequia,0,CE,Energía y minería,1,Bienes,,CZE,Chequia
1970,CZE,Chequia,0,JKLMNOP,Otros servicios,2,Servicios,,CZE,Chequia
1970,CZE,Chequia,0,I,Transporte y comunicaciones,2,Servicios,,CZE,Chequia
1970,CZE,Chequia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,CZE,Chequia
1970,BEN,Benin,0,AB,Agro y pesca,1,Bienes,0.343598884346852,BEN,Benin
1970,BEN,Benin,0,F,Construcción,1,Bienes,0.0371981073118544,BEN,Benin
1970,BEN,Benin,0,D,Industria manufacturera,1,Bienes,0.0875538474494916,BEN,Benin
1970,BEN,Benin,0,CE,Energía y minería,1,Bienes,0.0200047740388581,BEN,Benin
1970,BEN,Benin,0,JKLMNOP,Otros servicios,2,Servicios,0.277809305825595,BEN,Benin
1970,BEN,Benin,0,I,Transporte y comunicaciones,2,Servicios,0.0738691876605302,BEN,Benin
1970,BEN,Benin,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.159965893366818,BEN,Benin
1970,DNK,Dinamarca,0,AB,Agro y pesca,1,Bienes,0.0524644128113879,DNK,Dinamarca
1970,DNK,Dinamarca,0,F,Construcción,1,Bienes,0.0863523131672598,DNK,Dinamarca
1970,DNK,Dinamarca,0,D,Industria manufacturera,1,Bienes,0.19232206405694,DNK,Dinamarca
1970,DNK,Dinamarca,0,CE,Energía y minería,1,Bienes,0.0218327402135231,DNK,Dinamarca
1970,DNK,Dinamarca,0,JKLMNOP,Otros servicios,2,Servicios,0.376539145907473,DNK,Dinamarca
1970,DNK,Dinamarca,0,I,Transporte y comunicaciones,2,Servicios,0.0878380782918149,DNK,Dinamarca
1970,DNK,Dinamarca,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.182651245551601,DNK,Dinamarca
1970,DMA,Dominica,0,AB,Agro y pesca,1,Bienes,0.409826508721201,DMA,Dominica
1970,DMA,Dominica,0,F,Construcción,1,Bienes,0.0413765851660496,DMA,Dominica
1970,DMA,Dominica,0,D,Industria manufacturera,1,Bienes,0.0169091898062721,DMA,Dominica
1970,DMA,Dominica,0,CE,Energía y minería,1,Bienes,0.0121376980570437,DMA,Dominica
1970,DMA,Dominica,0,JKLMNOP,Otros servicios,2,Servicios,0.412508034819919,DMA,Dominica
1970,DMA,Dominica,0,I,Transporte y comunicaciones,2,Servicios,0.0109951314567509,DMA,Dominica
1970,DMA,Dominica,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0962468519727637,DMA,Dominica
1970,DOM,República Dominicana,0,AB,Agro y pesca,1,Bienes,0.173066426253823,DOM,Rep. Dominicana
1970,DOM,República Dominicana,0,F,Construcción,1,Bienes,0.0365677278155434,DOM,Rep. Dominicana
1970,DOM,República Dominicana,0,D,Industria manufacturera,1,Bienes,0.335419457838077,DOM,Rep. Dominicana
1970,DOM,República Dominicana,0,CE,Energía y minería,1,Bienes,0.0402218947254924,DOM,Rep. Dominicana
1970,DOM,República Dominicana,0,JKLMNOP,Otros servicios,2,Servicios,0.161674342364563,DOM,Rep. Dominicana
1970,DOM,República Dominicana,0,I,Transporte y comunicaciones,2,Servicios,0.0874014301382349,DOM,Rep. Dominicana
1970,DOM,República Dominicana,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.165648720864266,DOM,Rep. Dominicana
1970,ECU,Ecuador,0,AB,Agro y pesca,1,Bienes,0.273580268682705,ECU,Ecuador
1970,ECU,Ecuador,0,F,Construcción,1,Bienes,0.0305256468185308,ECU,Ecuador
1970,ECU,Ecuador,0,D,Industria manufacturera,1,Bienes,0.243749288251652,ECU,Ecuador
1970,ECU,Ecuador,0,CE,Energía y minería,1,Bienes,0.0143572958338385,ECU,Ecuador
1970,ECU,Ecuador,0,JKLMNOP,Otros servicios,2,Servicios,0.230589199058104,ECU,Ecuador
1970,ECU,Ecuador,0,I,Transporte y comunicaciones,2,Servicios,0.051810504119875,ECU,Ecuador
1970,ECU,Ecuador,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.155387797235294,ECU,Ecuador
1970,SLV,El Salvador,0,AB,Agro y pesca,1,Bienes,0.287650532331321,SLV,El Salvador
1970,SLV,El Salvador,0,F,Construcción,1,Bienes,0.0271289792670646,SLV,El Salvador
1970,SLV,El Salvador,0,D,Industria manufacturera,1,Bienes,0.175679690719641,SLV,El Salvador
1970,SLV,El Salvador,0,CE,Energía y minería,1,Bienes,0.0171622048461845,SLV,El Salvador
1970,SLV,El Salvador,0,JKLMNOP,Otros servicios,2,Servicios,0.203987214267846,SLV,El Salvador
1970,SLV,El Salvador,0,I,Transporte y comunicaciones,2,Servicios,0.0518870409691328,SLV,El Salvador
1970,SLV,El Salvador,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.23650433759881,SLV,El Salvador
1970,GNQ,Guinea Ecuatorial,0,AB,Agro y pesca,1,Bienes,0.150772086283619,GNQ,Guinea Ecuatorial
1970,GNQ,Guinea Ecuatorial,0,F,Construcción,1,Bienes,0.008063044170481,GNQ,Guinea Ecuatorial
1970,GNQ,Guinea Ecuatorial,0,D,Industria manufacturera,1,Bienes,0.0391051858926228,GNQ,Guinea Ecuatorial
1970,GNQ,Guinea Ecuatorial,0,CE,Energía y minería,1,Bienes,0.145634486691871,GNQ,Guinea Ecuatorial
1970,GNQ,Guinea Ecuatorial,0,JKLMNOP,Otros servicios,2,Servicios,0.205291658780314,GNQ,Guinea Ecuatorial
1970,GNQ,Guinea Ecuatorial,0,I,Transporte y comunicaciones,2,Servicios,0.170335601587104,GNQ,Guinea Ecuatorial
1970,GNQ,Guinea Ecuatorial,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.280797936593988,GNQ,Guinea Ecuatorial
1970,ETF,Etiopía (incluye Eritrea),0,AB,Agro y pesca,1,Bienes,0.557680325860719,ETF,Etiopía (incluye Eritrea)
1970,ETF,Etiopía (incluye Eritrea),0,F,Construcción,1,Bienes,0.0455307932400681,ETF,Etiopía (incluye Eritrea)
1970,ETF,Etiopía (incluye Eritrea),0,D,Industria manufacturera,1,Bienes,0.089216391072962,ETF,Etiopía (incluye Eritrea)
1970,ETF,Etiopía (incluye Eritrea),0,CE,Energía y minería,1,Bienes,0.0094176851331775,ETF,Etiopía (incluye Eritrea)
1970,ETF,Etiopía (incluye Eritrea),0,JKLMNOP,Otros servicios,2,Servicios,0.165708123562564,ETF,Etiopía (incluye Eritrea)
1970,ETF,Etiopía (incluye Eritrea),0,I,Transporte y comunicaciones,2,Servicios,0.0484303858556915,ETF,Etiopía (incluye Eritrea)
1970,ETF,Etiopía (incluye Eritrea),0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.084016295274818,ETF,Etiopía (incluye Eritrea)
1970,ETH,Etiopía,0,AB,Agro y pesca,1,Bienes,,ETH,Etiopía
1970,ETH,Etiopía,0,F,Construcción,1,Bienes,,ETH,Etiopía
1970,ETH,Etiopía,0,D,Industria manufacturera,1,Bienes,,ETH,Etiopía
1970,ETH,Etiopía,0,CE,Energía y minería,1,Bienes,,ETH,Etiopía
1970,ETH,Etiopía,0,JKLMNOP,Otros servicios,2,Servicios,,ETH,Etiopía
1970,ETH,Etiopía,0,I,Transporte y comunicaciones,2,Servicios,,ETH,Etiopía
1970,ETH,Etiopía,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,ETH,Etiopía
1970,ERI,Eritrea,0,AB,Agro y pesca,1,Bienes,,ERI,Eritrea
1970,ERI,Eritrea,0,F,Construcción,1,Bienes,,ERI,Eritrea
1970,ERI,Eritrea,0,D,Industria manufacturera,1,Bienes,,ERI,Eritrea
1970,ERI,Eritrea,0,CE,Energía y minería,1,Bienes,,ERI,Eritrea
1970,ERI,Eritrea,0,JKLMNOP,Otros servicios,2,Servicios,,ERI,Eritrea
1970,ERI,Eritrea,0,I,Transporte y comunicaciones,2,Servicios,,ERI,Eritrea
1970,ERI,Eritrea,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,ERI,Eritrea
1970,EST,Estonia,0,AB,Agro y pesca,1,Bienes,,EST,Estonia
1970,EST,Estonia,0,F,Construcción,1,Bienes,,EST,Estonia
1970,EST,Estonia,0,D,Industria manufacturera,1,Bienes,,EST,Estonia
1970,EST,Estonia,0,CE,Energía y minería,1,Bienes,,EST,Estonia
1970,EST,Estonia,0,JKLMNOP,Otros servicios,2,Servicios,,EST,Estonia
1970,EST,Estonia,0,I,Transporte y comunicaciones,2,Servicios,,EST,Estonia
1970,EST,Estonia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,EST,Estonia
1970,FJI,Fiji,0,AB,Agro y pesca,1,Bienes,0.245358446602701,FJI,Fiji
1970,FJI,Fiji,0,F,Construcción,1,Bienes,0.055960430476823,FJI,Fiji
1970,FJI,Fiji,0,D,Industria manufacturera,1,Bienes,0.109048094126062,FJI,Fiji
1970,FJI,Fiji,0,CE,Energía y minería,1,Bienes,0.0073862863290488,FJI,Fiji
1970,FJI,Fiji,0,JKLMNOP,Otros servicios,2,Servicios,0.459524381943767,FJI,Fiji
1970,FJI,Fiji,0,I,Transporte y comunicaciones,2,Servicios,0.0594064193896061,FJI,Fiji
1970,FJI,Fiji,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.063315941131992,FJI,Fiji
1970,FIN,Finlandia,0,AB,Agro y pesca,1,Bienes,0.123777266446405,FIN,Finlandia
1970,FIN,Finlandia,0,F,Construcción,1,Bienes,0.0906355451972165,FIN,Finlandia
1970,FIN,Finlandia,0,D,Industria manufacturera,1,Bienes,0.254314134662827,FIN,Finlandia
1970,FIN,Finlandia,0,CE,Energía y minería,1,Bienes,0.0379294054987903,FIN,Finlandia
1970,FIN,Finlandia,0,JKLMNOP,Otros servicios,2,Servicios,0.279085436091385,FIN,Finlandia
1970,FIN,Finlandia,0,I,Transporte y comunicaciones,2,Servicios,0.0964732555778947,FIN,Finlandia
1970,FIN,Finlandia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.117784956525482,FIN,Finlandia
1970,FRA,Francia,0,AB,Agro y pesca,1,Bienes,0.0751791261874405,FRA,Francia
1970,FRA,Francia,0,F,Construcción,1,Bienes,0.0793362903370625,FRA,Francia
1970,FRA,Francia,0,D,Industria manufacturera,1,Bienes,0.223346562034227,FRA,Francia
1970,FRA,Francia,0,CE,Energía y minería,1,Bienes,0.0227611471259001,FRA,Francia
1970,FRA,Francia,0,JKLMNOP,Otros servicios,2,Servicios,0.37759261587085,FRA,Francia
1970,FRA,Francia,0,I,Transporte y comunicaciones,2,Servicios,0.0798211431752474,FRA,Francia
1970,FRA,Francia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.141963115269273,FRA,Francia
1970,PYF,Polinesia Francesa,0,AB,Agro y pesca,1,Bienes,0.0862020327264853,PYF,Polinesia Francesa
1970,PYF,Polinesia Francesa,0,F,Construcción,1,Bienes,0.0525910839687204,PYF,Polinesia Francesa
1970,PYF,Polinesia Francesa,0,D,Industria manufacturera,1,Bienes,0.0611817262891326,PYF,Polinesia Francesa
1970,PYF,Polinesia Francesa,0,CE,Energía y minería,1,Bienes,0.0179564472642567,PYF,Polinesia Francesa
1970,PYF,Polinesia Francesa,0,JKLMNOP,Otros servicios,2,Servicios,0.541630291585744,PYF,Polinesia Francesa
1970,PYF,Polinesia Francesa,0,I,Transporte y comunicaciones,2,Servicios,0.0933341764282934,PYF,Polinesia Francesa
1970,PYF,Polinesia Francesa,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.147104241737368,PYF,Polinesia Francesa
1970,DJI,Djibouti,0,AB,Agro y pesca,1,Bienes,0.0496762918610163,DJI,Djibouti
1970,DJI,Djibouti,0,F,Construcción,1,Bienes,0.0413027032579005,DJI,Djibouti
1970,DJI,Djibouti,0,D,Industria manufacturera,1,Bienes,0.0701463172918319,DJI,Djibouti
1970,DJI,Djibouti,0,CE,Energía y minería,1,Bienes,0.0348746011904849,DJI,Djibouti
1970,DJI,Djibouti,0,JKLMNOP,Otros servicios,2,Servicios,0.212404594354143,DJI,Djibouti
1970,DJI,Djibouti,0,I,Transporte y comunicaciones,2,Servicios,0.0845389647656885,DJI,Djibouti
1970,DJI,Djibouti,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.507056527278934,DJI,Djibouti
1970,GAB,Gabón,0,AB,Agro y pesca,1,Bienes,0.159646934058997,GAB,Gabón
1970,GAB,Gabón,0,F,Construcción,1,Bienes,0.0804873690337513,GAB,Gabón
1970,GAB,Gabón,0,D,Industria manufacturera,1,Bienes,0.0916052613910616,GAB,Gabón
1970,GAB,Gabón,0,CE,Energía y minería,1,Bienes,0.366330840003291,GAB,Gabón
1970,GAB,Gabón,0,JKLMNOP,Otros servicios,2,Servicios,0.164249806682932,GAB,Gabón
1970,GAB,Gabón,0,I,Transporte y comunicaciones,2,Servicios,0.0419203432090251,GAB,Gabón
1970,GAB,Gabón,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.0957594456209425,GAB,Gabón
1970,GEO,Georgia,0,AB,Agro y pesca,1,Bienes,,GEO,Georgia
1970,GEO,Georgia,0,F,Construcción,1,Bienes,,GEO,Georgia
1970,GEO,Georgia,0,D,Industria manufacturera,1,Bienes,,GEO,Georgia
1970,GEO,Georgia,0,CE,Energía y minería,1,Bienes,,GEO,Georgia
1970,GEO,Georgia,0,JKLMNOP,Otros servicios,2,Servicios,,GEO,Georgia
1970,GEO,Georgia,0,I,Transporte y comunicaciones,2,Servicios,,GEO,Georgia
1970,GEO,Georgia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,GEO,Georgia
1970,GMB,Gambia,0,AB,Agro y pesca,1,Bienes,0.532946466360399,GMB,Gambia
1970,GMB,Gambia,0,F,Construcción,1,Bienes,0.0235767302152096,GMB,Gambia
1970,GMB,Gambia,0,D,Industria manufacturera,1,Bienes,0.0326437887326375,GMB,Gambia
1970,GMB,Gambia,0,CE,Energía y minería,1,Bienes,0.0043661510181722,GMB,Gambia
1970,GMB,Gambia,0,JKLMNOP,Otros servicios,2,Servicios,0.0974711735672746,GMB,Gambia
1970,GMB,Gambia,0,I,Transporte y comunicaciones,2,Servicios,0.0082170545785583,GMB,Gambia
1970,GMB,Gambia,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.300778635527749,GMB,Gambia
1970,PSE,Palestina,0,AB,Agro y pesca,1,Bienes,0.132262597521582,PSE,Palestina
1970,PSE,Palestina,0,F,Construcción,1,Bienes,0.10091281644269,PSE,Palestina
1970,PSE,Palestina,0,D,Industria manufacturera,1,Bienes,0.172042591467274,PSE,Palestina
1970,PSE,Palestina,0,CE,Energía y minería,1,Bienes,0.033019607118984,PSE,Palestina
1970,PSE,Palestina,0,JKLMNOP,Otros servicios,2,Servicios,0.37939000890995,PSE,Palestina
1970,PSE,Palestina,0,I,Transporte y comunicaciones,2,Servicios,0.0371508251437181,PSE,Palestina
1970,PSE,Palestina,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.145221553395801,PSE,Palestina
1970,DEU,Alemania,0,AB,Agro y pesca,1,Bienes,0.031990625018367,DEU,Alemania
1970,DEU,Alemania,0,F,Construcción,1,Bienes,0.087599445256491,DEU,Alemania
1970,DEU,Alemania,0,D,Industria manufacturera,1,Bienes,0.341767592503406,DEU,Alemania
1970,DEU,Alemania,0,CE,Energía y minería,1,Bienes,0.0505483326581682,DEU,Alemania
1970,DEU,Alemania,0,JKLMNOP,Otros servicios,2,Servicios,0.281312114089479,DEU,Alemania
1970,DEU,Alemania,0,I,Transporte y comunicaciones,2,Servicios,0.067530617074072,DEU,Alemania
1970,DEU,Alemania,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.139251273400018,DEU,Alemania
1970,GHA,Ghana,0,AB,Agro y pesca,1,Bienes,0.345630795729936,GHA,Ghana
1970,GHA,Ghana,0,F,Construcción,1,Bienes,0.0197460393759138,GHA,Ghana
1970,GHA,Ghana,0,D,Industria manufacturera,1,Bienes,0.255060185463358,GHA,Ghana
1970,GHA,Ghana,0,CE,Energía y minería,1,Bienes,0.0199443209357288,GHA,Ghana
1970,GHA,Ghana,0,JKLMNOP,Otros servicios,2,Servicios,0.208580183861083,GHA,Ghana
1970,GHA,Ghana,0,I,Transporte y comunicaciones,2,Servicios,0.0824751146628212,GHA,Ghana
1970,GHA,Ghana,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,0.068563359971159,GHA,Ghana
1970,KIR,Kiribati,0,AB,Agro y pesca,1,Bienes,,KIR,Kiribati
1970,KIR,Kiribati,0,F,Construcción,1,Bienes,,KIR,Kiribati
1970,KIR,Kiribati,0,D,Industria manufacturera,1,Bienes,,KIR,Kiribati
1970,KIR,Kiribati,0,CE,Energía y minería,1,Bienes,,KIR,Kiribati
1970,KIR,Kiribati,0,JKLMNOP,Otros servicios,2,Servicios,,KIR,Kiribati
1970,KIR,Kiribati,0,I,Transporte y comunicaciones,2,Servicios,,KIR,Kiribati
1970,KIR,Kiribati,0,GH,"Comercio, hotelería y restaurantes",2,Servicios,,KIR,Kiribati
1970,GRC,Grecia,0,AB,Agro y pesca,1,Bienes,0.105024868488956,GRC,Grecia
1970,GRC,Grecia,0,F,Construcción,1,Bienes,0.0811460135036952,GRC,Grecia
1970,GRC,Grecia,0,D,Industria manufacturera,1,Bienes,0.167411295792926,GRC,Grecia
